Beat,Time,Line,Line with active holds,Limb annotation,Metadata,__time since prev downpress,__line repeats previous downpress line,__line repeats next downpress line,__time to next downpress,__num downpresses,__single hold ends immediately
77.1326,38.5263,`01000,`01000,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
77.44839999999999,38.6842,`00001,`00001,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
77.7642,38.8421,`00010,`00010,l,,0.15790000000000504,False,False,0.15789999999999793,1,False
78.08,39.0,`00100,`00100,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
78.3958,39.1579,`01000,`01000,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
78.7116,39.3158,`00010,`00010,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
79.0274,39.4737,`00100,`00100,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
79.3432,39.6316,`01000,`01000,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
79.65899999999999,39.7895,`10000,`10000,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
79.9748,39.9474,`00001,`00001,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
80.2906,40.1053,`00010,`00010,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
80.6064,40.2632,`00100,`00100,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
80.9222,40.4211,`01000,`01000,l,,0.15790000000000504,False,False,0.1577999999999946,1,False
81.2378,40.5789,`00020,`00020,r,,0.1577999999999946,False,False,0.4737000000000009,1,True
81.5536,40.7368,`00030,`00030,r,,0.15790000000000504,False,False,0.31579999999999586,0,False
82.1852,41.0526,`10000,`10000,l,,0.4737000000000009,False,False,0.15790000000000504,1,False
82.501,41.2105,`00100,`00100,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
82.8168,41.3684,`10000,`10000,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
83.1326,41.5263,`00001,`00001,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
83.44839999999999,41.6842,`00100,`00100,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
83.7642,41.8421,`00001,`00001,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
84.08,42.0,`02000,`02000,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
84.3958,42.1579,`00020,`04020,lr,,0.15789999999999793,False,False,0.31580000000000297,1,False
84.7116,42.3158,`03030,`03030,lr,,0.15790000000000504,False,False,0.15789999999999793,0,False
85.0274,42.4737,`10010,`10010,lr,,0.31580000000000297,False,False,0.31579999999999586,2,False
85.65899999999999,42.7895,`01001,`01001,lr,,0.31579999999999586,False,False,0.31580000000000297,2,False
86.2906,43.1053,`02010,`02010,lr,,0.31580000000000297,False,False,0.31580000000000297,2,False
86.44839999999999,43.1842,`03000,`03000,l,,0.0788999999999973,False,False,0.23690000000000566,0,False
86.9222,43.4211,`00001,`00001,r,,0.31580000000000297,False,False,0.1577999999999946,1,False
87.2378,43.5789,`10000,`10000,l,,0.1577999999999946,False,False,0.15790000000000504,1,False
87.5536,43.7368,`01000,`01000,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
87.8694,43.8947,`00100,`00100,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
88.1852,44.0526,`00010,`00010,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
88.501,44.2105,`01000,`01000,l,,0.15790000000000504,False,False,0.15789999999999793,1,False
88.8168,44.3684,`00001,`00001,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
89.1326,44.5263,`00010,`00010,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
89.44839999999999,44.6842,`00100,`00100,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
89.7642,44.8421,`01000,`01000,l,,0.15790000000000504,False,False,0.15789999999999793,1,False
90.08,45.0,`00010,`00010,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
90.3958,45.1579,`00100,`00100,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
90.7116,45.3158,`00001,`00001,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
91.0274,45.4737,`10000,`10000,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
91.3432,45.6316,`00200,`00200,r,,0.15789999999999793,False,False,0.31580000000000297,1,True
91.659,45.7895,`00300,`00300,r,,0.15789999999999793,False,False,0.15790000000000504,0,False
91.9748,45.9474,`01000,`01000,l,,0.31580000000000297,False,False,0.15789999999999793,1,False
92.2906,46.1053,`10000,`10000,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
92.6064,46.2632,`00100,`00100,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
92.9222,46.4211,`00001,`00001,r,,0.15790000000000504,False,False,0.1577999999999946,1,False
93.2378,46.5789,`01000,`01000,l,,0.1577999999999946,False,False,0.15790000000000504,1,False
93.5536,46.7368,`00010,`00010,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
93.8694,46.8947,`00001,`00001,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
94.1852,47.0526,`00100,`00100,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
94.501,47.2105,`10000,`10000,l,,0.15790000000000504,False,False,0.15789999999999793,1,False
94.8168,47.3684,`00010,`00010,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
95.1326,47.5263,`01000,`01000,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
95.4484,47.6842,`00010,`00010,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
95.7642,47.8421,`10000,`10000,l,,0.15790000000000504,False,False,0.15789999999999793,1,False
96.08,48.0,`00001,`00001,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
96.3958,48.1579,`20002,`20002,lr,,0.15789999999999793,False,False,0.31580000000000297,2,False
96.7116,48.3158,`30003,`30003,lr,,0.15790000000000504,False,False,0.15789999999999793,0,False
97.0274,48.4737,`00100,`00100,l,,0.31580000000000297,False,True,0.23680000000000234,1,False
97.501,48.7105,`00100,`00100,l,,0.23680000000000234,True,False,0.15789999999999793,1,False
97.8168,48.8684,`00010,`00010,r,,0.15789999999999793,False,False,0.07900000000000063,1,False
97.9748,48.9474,`01000,`01000,l,,0.07900000000000063,False,False,0.15789999999999793,1,False
98.2906,49.1053,`00100,`00100,r,,0.15789999999999793,False,True,0.15789999999999793,1,False
98.6064,49.2632,`00100,`00100,r,,0.15789999999999793,True,False,0.15790000000000504,1,False
98.9222,49.4211,`20002,`20002,lr,,0.15790000000000504,False,False,0.31569999999999965,2,False
99.2378,49.5789,`30003,`30003,lr,,0.1577999999999946,False,False,0.15790000000000504,0,False
99.5536,49.7368,`10000,`10000,l,,0.31569999999999965,False,False,0.15789999999999793,1,False
99.8694,49.8947,`00001,`00001,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
100.1852,50.0526,`01000,`01000,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
100.501,50.2105,`00010,`00010,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
100.8168,50.3684,`02020,`02020,lr,,0.15789999999999793,False,False,0.31579999999999586,2,False
101.1326,50.5263,`03030,`03030,lr,,0.15789999999999793,False,False,0.15789999999999793,0,False
101.4484,50.6842,`00200,`00200,r,,0.31579999999999586,False,False,0.4737000000000009,1,True
101.7642,50.8421,`00300,`00300,r,,0.15790000000000504,False,False,0.31579999999999586,0,False
102.3958,51.1579,`10000,`10000,l,,0.4737000000000009,False,False,0.15790000000000504,1,False
102.7116,51.3158,`00001,`00001,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
103.0274,51.4737,`00100,`00100,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
103.3432,51.6316,`00010,`00010,r,,0.15789999999999793,False,False,0.15789999999999793,1,False
103.659,51.7895,`01000,`01000,l,,0.15789999999999793,False,False,0.15790000000000504,1,False
103.9748,51.9474,`00001,`00001,r,,0.15790000000000504,False,False,0.15789999999999793,1,False
104.2906,52.1053,`00010,`00010,l,,0.15789999999999793,False,False,0.15789999999999793,1,False
104.6064,52.2632,`00100,`00100,r,,0.15789999999999793,False,False,0.15790000000000504,1,False
104.9222,52.4211,`02000,`02000,l,,0.15790000000000504,False,False,0.1577999999999946,1,False
105.2378,52.5789,`00020,`04020,lr,,0.1577999999999946,False,False,0.5747,1,False
105.6032,52.7616,`03030,`03030,lr,,0.18270000000000408,False,False,0.3919999999999959,0,False
106.3872,53.1536,`20002,`20002,lr,,0.5747,False,False,6.375,2,False
117.6372,58.7786,`30003,`30003,lr,,5.625,False,False,0.75,0,False
119.1372,59.5286,`20000,`20000,l,,6.375,False,False,0.5625,1,True
119.2308,59.5754,`30000,`30000,l,,0.046800000000004616,False,False,0.5156999999999954,0,False
120.2622,60.0911,`00002,`00002,r,,0.5625,False,False,0.5625,1,True
120.3558,60.1379,`00003,`00003,r,,0.046800000000004616,False,False,0.5156999999999954,0,False
121.3872,60.6536,`00200,`00200,l,,0.5625,False,False,0.5625,1,True
121.4808,60.7004,`00300,`00300,l,,0.046800000000004616,False,False,0.5156999999999954,0,False
122.5122,61.2161,`00020,`00020,r,,0.5625,False,False,0.5625,1,True
122.6058,61.2629,`00030,`00030,r,,0.046800000000004616,False,False,0.5156999999999954,0,False
123.6372,61.7786,`02000,`02000,l,,0.5625,False,False,0.5625,1,True
123.7308,61.8254,`03000,`03000,l,,0.046800000000004616,False,False,0.5156999999999954,0,False
124.7622,62.3411,`00200,`00200,r,,0.5625,False,False,0.375,1,True
124.8558,62.3879,`00300,`00300,r,,0.046800000000004616,False,False,0.3281999999999954,0,False
125.5122,62.7161,`20000,`20000,l,,0.375,False,False,0.5625,1,True
125.6058,62.7629,`30000,`30000,l,,0.046800000000004616,False,False,0.5156999999999954,0,False
126.6372,63.2786,`00002,`00002,r,,0.5625,False,False,0.375,1,True
126.7308,63.3254,`00003,`00003,r,,0.046800000000004616,False,False,0.3281999999999954,0,False
127.3872,63.6536,`20002,`20002,lr,,0.375,False,False,5.473799999999997,2,False
129.71720000000002,64.8186,`30003,`30003,lr,,1.1650000000000063,False,False,4.308799999999991,0,False
138.3348,69.1274,`01000,`01000,l,,5.473799999999997,False,True,0.26080000000000325,1,False
138.8564,69.3882,`01000,`01000,l,,0.26080000000000325,True,False,0.26090000000000657,1,False
139.37820000000002,69.6491,`00010,`00010,r,,0.26090000000000657,False,True,0.26089999999999236,1,False
139.9,69.91,`00010,`00010,r,,0.26089999999999236,True,False,0.26080000000000325,1,False
140.4216,70.1708,`10000,`10000,l,,0.26080000000000325,False,False,0.13049999999999784,1,False
140.6826,70.3013,`00001,`00001,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
140.94340000000005,70.4317,`10000,`10000,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
141.2042,70.5621,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
141.4652,70.6926,`01000,`01000,l,,0.13049999999999784,False,False,0.13039999999999452,1,False
141.726,70.823,`00010,`00010,r,,0.13039999999999452,False,False,0.13040000000000873,1,False
141.98680000000002,70.9534,`01000,`01000,l,,0.13040000000000873,False,False,0.13049999999999784,1,False
142.2478,71.0839,`00010,`00010,r,,0.13049999999999784,False,False,0.13039999999999452,1,False
142.5086,71.2143,`00200,`00200,l,,0.13039999999999452,False,False,1.0435000000000088,1,True
144.0738,71.9969,`00300,`00300,l,,0.7826000000000022,False,False,0.26090000000000657,0,False
144.59560000000002,72.2578,`20002,`20002,lr,,1.0435000000000088,False,False,1.0434999999999945,2,False
146.16080000000002,73.0404,`30003,`30003,lr,,0.7826000000000022,False,False,0.26089999999999236,0,False
146.6826,73.3013,`02000,`02000,l,,1.0434999999999945,False,False,0.13040000000000873,1,False
146.94340000000005,73.4317,`03100,`03100,lr,,0.13040000000000873,False,False,0.26089999999999236,1,False
147.4652,73.6926,`00020,`00020,r,,0.26089999999999236,False,False,0.13039999999999452,1,False
147.726,73.823,`00130,`00130,lr,,0.13039999999999452,False,False,0.26090000000000657,1,False
148.2478,74.0839,`20000,`20000,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
148.5086,74.2143,`30100,`30100,lr,,0.13039999999999452,False,False,0.26090000000000657,1,False
149.0304,74.4752,`00002,`00002,r,,0.26090000000000657,False,False,0.13039999999999452,1,False
149.2912,74.6056,`00103,`00103,lr,,0.13039999999999452,False,False,0.26090000000000657,1,False
149.81300000000002,74.8665,`01010,`01010,lr,,0.26090000000000657,False,True,0.26089999999999236,2,False
150.3348,75.1274,`01010,`01010,lr,,0.26089999999999236,True,False,0.26080000000000325,2,False
150.8564,75.3882,`00002,`00002,r,,0.26080000000000325,False,False,0.13049999999999784,1,False
151.1174,75.5187,`00103,`00103,lr,,0.13049999999999784,False,False,0.26080000000000325,1,False
151.639,75.7795,`20000,`20000,l,,0.26080000000000325,False,False,0.13049999999999784,1,False
151.9,75.91,`30100,`30100,lr,,0.13049999999999784,False,False,0.26080000000000325,1,False
152.4216,76.1708,`00020,`00020,r,,0.26080000000000325,False,False,0.13049999999999784,1,False
152.6826,76.3013,`00130,`00130,lr,,0.13049999999999784,False,False,0.26080000000000325,1,False
153.2042,76.5621,`02000,`02000,l,,0.26080000000000325,False,False,0.13049999999999784,1,False
153.4652,76.6926,`03100,`03100,lr,,0.13049999999999784,False,False,0.26080000000000325,1,False
153.98680000000002,76.9534,`10001,`10001,lr,,0.26080000000000325,False,True,0.26089999999999236,2,False
154.5086,77.2143,`10001,`10001,lr,,0.26089999999999236,True,False,0.26090000000000657,2,False
155.0304,77.4752,`02100,`02100,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
155.16080000000002,77.5404,`03000,`03000,l,,0.06520000000000437,False,False,0.195699999999988,0,False
155.5522,77.7361,`00120,`00120,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
155.6826,77.8013,`00030,`00030,r,,0.06520000000000437,False,False,0.19559999999999889,0,False
156.0738,77.9969,`20100,`20100,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
156.2042,78.0621,`30000,`30000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
156.59560000000002,78.2578,`00102,`00102,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
156.726,78.323,`00003,`00003,r,,0.06519999999999015,False,False,0.1957000000000022,0,False
157.1174,78.5187,`01000,`01000,l,,0.26089999999999236,False,False,0.26080000000000325,1,False
157.639,78.7795,`02100,`02100,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
157.76960000000005,78.8448,`03000,`03000,l,,0.06530000000000769,False,False,0.19559999999999889,0,False
158.16080000000002,79.0404,`00120,`00120,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
158.2912,79.1056,`00030,`00030,r,,0.06519999999999015,False,False,0.1957000000000022,0,False
158.6826,79.3013,`20100,`20100,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
158.81300000000002,79.3665,`30000,`30000,l,,0.06520000000000437,False,False,0.19559999999999889,0,False
159.2042,79.5621,`00001,`00001,r,,0.26080000000000325,False,False,0.26089999999999236,1,False
159.726,79.823,`00102,`00102,lr,,0.26089999999999236,False,False,0.26090000000000657,2,False
159.8564,79.8882,`00003,`00003,r,,0.06520000000000437,False,False,0.1957000000000022,0,False
160.2478,80.0839,`01000,`01000,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
160.5086,80.2143,`00010,`00010,r,,0.13039999999999452,False,False,0.26090000000000657,1,False
161.0304,80.4752,`20100,`20100,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
161.16080000000002,80.5404,`30000,`30000,l,,0.06520000000000437,False,False,0.195699999999988,0,False
161.5522,80.7361,`00010,`00010,r,,0.26089999999999236,False,False,0.13040000000000873,1,False
161.81300000000002,80.8665,`01000,`01000,l,,0.13040000000000873,False,False,0.26089999999999236,1,False
162.3348,81.1274,`00102,`00102,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
162.4652,81.1926,`00003,`00003,r,,0.06520000000000437,False,False,0.19559999999999889,0,False
162.8564,81.3882,`20100,`20100,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
162.98680000000002,81.4534,`30000,`30000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
163.37820000000002,81.6491,`01002,`01002,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
163.5086,81.7143,`00003,`00003,r,,0.06519999999999015,False,False,0.1957000000000022,0,False
163.9,81.91,`20010,`20010,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
164.0304,81.9752,`30000,`30000,l,,0.06520000000000437,False,False,0.19559999999999889,0,False
164.4216,82.1708,`00100,`00100,r,,0.26080000000000325,False,False,0.13049999999999784,1,False
164.6826,82.3013,`01000,`01000,l,,0.13049999999999784,False,False,0.26080000000000325,1,False
165.2042,82.5621,`02010,`02010,lr,,0.26080000000000325,False,False,0.3913000000000011,2,False
165.3348,82.6274,`03000,`03000,l,,0.06529999999999347,False,False,0.3260000000000076,0,False
165.98680000000002,82.9534,`00102,`00102,lr,,0.3913000000000011,False,False,0.26089999999999236,2,False
166.1174,83.0187,`00003,`00003,r,,0.06529999999999347,False,False,0.19559999999999889,0,False
166.5086,83.2143,`20100,`20100,lr,,0.26089999999999236,False,False,0.26090000000000657,2,False
166.639,83.2795,`30000,`30000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
167.0304,83.4752,`01020,`01020,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
167.16080000000002,83.5404,`00030,`00030,r,,0.06520000000000437,False,False,0.195699999999988,0,False
167.5522,83.7361,`02001,`02001,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
167.6826,83.8013,`03000,`03000,l,,0.06520000000000437,False,False,0.19559999999999889,0,False
168.0738,83.9969,`10020,`10020,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
168.2042,84.0621,`00030,`00030,r,,0.06520000000000437,False,False,0.1957000000000022,0,False
168.59560000000002,84.2578,`00100,`00100,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
168.8564,84.3882,`00001,`00001,r,,0.13039999999999452,False,False,0.26090000000000657,1,False
169.37820000000002,84.6491,`10002,`10002,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
169.5086,84.7143,`00003,`00003,r,,0.06519999999999015,False,False,0.1957000000000022,0,False
169.9,84.91,`00100,`00100,l,,0.26089999999999236,False,False,0.13040000000000873,1,False
170.16080000000002,85.0404,`00010,`00010,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
170.4216,85.1708,`01000,`01000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
170.6826,85.3013,`00200,`00200,r,,0.13049999999999784,False,False,0.5216999999999956,1,True
170.94340000000005,85.4317,`00300,`00300,r,,0.13040000000000873,False,False,0.3912999999999869,0,False
171.726,85.823,`20100,`20100,lr,,0.5216999999999956,False,False,0.26090000000000657,2,False
171.8564,85.8882,`30000,`30000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
172.2478,86.0839,`00102,`00102,lr,,0.26090000000000657,False,False,0.26090000000000657,2,False
172.37820000000002,86.1491,`00003,`00003,r,,0.06520000000000437,False,False,0.1957000000000022,0,False
172.76960000000005,86.3448,`02100,`02100,lr,,0.26090000000000657,False,False,0.26079999999998904,2,False
172.9,86.41,`03000,`03000,l,,0.06519999999999015,False,False,0.19559999999999889,0,False
173.2912,86.6056,`00120,`00120,lr,,0.26079999999998904,False,False,0.26090000000000657,2,False
173.4216,86.6708,`00030,`00030,r,,0.06520000000000437,False,False,0.1957000000000022,0,False
173.81300000000002,86.8665,`10000,`10000,l,,0.26090000000000657,False,False,0.26089999999999236,1,False
174.3348,87.1274,`20100,`20100,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
174.4652,87.1926,`30000,`30000,l,,0.06520000000000437,False,False,0.19559999999999889,0,False
174.8564,87.3882,`00102,`00102,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
174.98680000000002,87.4534,`00003,`00003,r,,0.06520000000000437,False,False,0.1957000000000022,0,False
175.37820000000002,87.6491,`02100,`02100,lr,,0.26090000000000657,False,False,0.26089999999999236,2,False
175.5086,87.7143,`03000,`03000,l,,0.06519999999999015,False,False,0.1957000000000022,0,False
175.9,87.91,`00010,`00010,r,,0.26089999999999236,False,False,0.26080000000000325,1,False
176.4216,88.1708,`00120,`00120,lr,,0.26080000000000325,False,False,0.26090000000000657,2,False
176.5522,88.2361,`00030,`00030,r,,0.06529999999999347,False,False,0.1956000000000131,0,False
176.94340000000005,88.4317,`10000,`10000,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
177.2042,88.5621,`00001,`00001,r,,0.13039999999999452,False,False,0.26089999999999236,1,False
177.726,88.823,`02100,`02100,lr,,0.26089999999999236,False,False,0.26090000000000657,2,False
177.8564,88.8882,`03000,`03000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
178.2478,89.0839,`00010,`00010,r,,0.26090000000000657,False,False,0.13039999999999452,1,False
178.5086,89.2143,`00100,`00100,l,,0.13039999999999452,False,False,0.13050000000001205,1,False
178.76960000000005,89.3448,`00002,`00002,r,,0.13050000000001205,False,False,0.26079999999998904,1,True
179.0304,89.4752,`00003,`00003,r,,0.13039999999999452,False,False,0.13039999999999452,0,False
179.2912,89.6056,`10000,`10000,l,,0.26079999999998904,False,False,0.13049999999999784,1,False
179.5522,89.7361,`00100,`00100,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
179.81300000000002,89.8665,`01000,`01000,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
180.0738,89.9969,`02010,`02010,lr,,0.13039999999999452,False,True,0.26090000000000657,2,False
180.2042,90.0621,`03000,`03000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
180.5956,90.2578,`01020,`01020,lr,,0.26090000000000657,True,False,0.26089999999999236,2,False
180.726,90.323,`00030,`00030,r,,0.06519999999999015,False,False,0.1957000000000022,0,False
181.1174,90.5187,`00100,`00100,l,,0.26089999999999236,False,False,0.13040000000000873,1,False
181.3782,90.6491,`00001,`00001,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
181.639,90.7795,`10000,`10000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
181.9,90.91,`00200,`00200,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
182.1608,91.0404,`01300,`01300,lr,,0.13040000000000873,False,False,0.26089999999999236,1,False
182.6826,91.3013,`20010,`20010,lr,,0.26089999999999236,False,False,0.26080000000000325,2,False
182.813,91.3665,`30000,`30000,l,,0.06520000000000437,False,False,0.19559999999999889,0,False
183.2042,91.5621,`01002,`01002,lr,,0.26080000000000325,False,False,0.26089999999999236,2,False
183.3348,91.6274,`00003,`00003,r,,0.06529999999999347,False,False,0.19559999999999889,0,False
183.726,91.823,`20100,`20100,lr,,0.26089999999999236,False,False,0.26090000000000657,2,False
183.8564,91.8882,`30000,`30000,l,,0.06520000000000437,False,False,0.1957000000000022,0,False
184.2478,92.0839,`00001,`00001,r,,0.26090000000000657,False,False,0.26090000000000657,1,False
184.76960000000005,92.3448,`00102,`00102,lr,,0.26090000000000657,False,False,0.26079999999998904,2,False
184.9,92.41,`00003,`00003,r,,0.06519999999999015,False,False,0.19559999999999889,0,False
185.2912,92.6056,`01000,`01000,l,,0.26079999999998904,False,False,0.13049999999999784,1,False
185.5522,92.7361,`00010,`00010,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
185.813,92.8665,`00100,`00100,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
186.0738,92.9969,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
186.3348,93.1274,`20002,`20002,lr,,0.13049999999999784,False,False,1.0434000000000054,2,False
187.9,93.91,`30003,`30003,lr,,0.7826000000000022,False,False,0.26080000000000325,0,False
188.4216,94.1708,`00001,`00001,r,,1.0434000000000054,False,False,0.13049999999999784,1,False
188.6826,94.3013,`10000,`10000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
188.94340000000005,94.4317,`00010,`00010,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
189.2042,94.5621,`00100,`00100,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
189.4652,94.6926,`00001,`00001,r,,0.13049999999999784,False,False,0.13039999999999452,1,False
189.726,94.823,`00010,`00010,l,,0.13039999999999452,False,False,0.13040000000000873,1,False
189.9868,94.9534,`00100,`00100,r,,0.13040000000000873,False,False,0.13049999999999784,1,False
190.2478,95.0839,`02000,`02000,l,,0.13049999999999784,False,False,0.26090000000000657,1,True
190.5086,95.2143,`03000,`03000,l,,0.13039999999999452,False,False,0.13050000000001205,0,False
190.76960000000005,95.3448,`00010,`00010,r,,0.26090000000000657,False,False,0.13039999999999452,1,False
191.0304,95.4752,`01000,`01000,l,,0.13039999999999452,False,False,0.13039999999999452,1,False
191.2912,95.6056,`00100,`00100,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
191.5522,95.7361,`10000,`10000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
191.813,95.8665,`01000,`01000,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
192.0738,95.9969,`00100,`00100,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
192.3348,96.1274,`00010,`00010,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
192.5956,96.2578,`01000,`01000,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
192.8564,96.3882,`00001,`00001,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
193.1174,96.5187,`00100,`00100,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
193.3782,96.6491,`00010,`00010,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
193.639,96.7795,`01000,`01000,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
193.9,96.91,`10000,`10000,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
194.1608,97.0404,`00100,`00100,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
194.4216,97.1708,`00002,`00002,r,,0.13039999999999452,False,False,0.26090000000000657,1,True
194.6826,97.3013,`00003,`00003,r,,0.13049999999999784,False,False,0.13040000000000873,0,False
194.94340000000005,97.4317,`01000,`01000,l,,0.26090000000000657,False,False,0.13039999999999452,1,False
195.2042,97.5621,`00010,`00010,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
195.4652,97.6926,`00100,`00100,l,,0.13049999999999784,False,False,0.13039999999999452,1,False
195.726,97.823,`00001,`00001,r,,0.13039999999999452,False,False,0.13040000000000873,1,False
195.9868,97.9534,`10000,`10000,l,,0.13040000000000873,False,False,0.13049999999999784,1,False
196.2478,98.0839,`00100,`00100,r,,0.13049999999999784,False,False,0.13039999999999452,1,False
196.5086,98.2143,`01000,`01000,l,,0.13039999999999452,False,False,0.13050000000001205,1,False
196.76960000000005,98.3448,`00020,`00020,r,,0.13050000000001205,False,False,0.26079999999998904,1,True
197.0304,98.4752,`00030,`00030,r,,0.13039999999999452,False,False,0.13039999999999452,0,False
197.2912,98.6056,`00100,`00100,l,,0.26079999999998904,False,False,0.13049999999999784,1,False
197.5522,98.7361,`01000,`01000,r,,0.13049999999999784,False,False,0.13040000000000873,1,False
197.813,98.8665,`10000,`10000,l,,0.13040000000000873,False,False,0.13039999999999452,1,False
198.0738,98.9969,`00100,`00100,r,,0.13039999999999452,False,False,0.13049999999999784,1,False
198.3348,99.1274,`01000,`01000,l,,0.13049999999999784,False,False,0.13040000000000873,1,False
198.5956,99.2578,`00002,`00002,r,,0.13040000000000873,False,False,0.26089999999999236,1,True
198.8564,99.3882,`00003,`00003,r,,0.13039999999999452,False,False,0.13049999999999784,0,False
199.1174,99.5187,`00010,`00010,l,,0.26089999999999236,False,False,0.13040000000000873,1,False
199.3782,99.6491,`00001,`00001,r,,0.13040000000000873,False,False,0.13039999999999452,1,False
199.639,99.7795,`00100,`00100,l,,0.13039999999999452,False,False,0.13049999999999784,1,False
